item_ref,field_name
CLEA006A,clea_care_leaver_accommodation
CLEA007A,clea_care_leaver_accom_suitable
CLEA008A,clea_care_leaver_activity
CLEA009A,clea_pathway_plan_review_date
CLEA010A,clea_care_leaver_personal_advisor
CLEA011A,clea_care_leaver_allocated_team_name
CLEA012A,clea_care_leaver_worker_name
PERM001A,perm_table_id
PERM002A,perm_person_id
PERM022A,perm_cla_id
PERM003A,perm_adm_decision_date
PERM004A,perm_ffa_cp_decision_date
PERM006A,perm_placement_order_date
PERM007A,perm_placed_for_adoption_date
PERM008A,perm_matched_date
PERM021A,perm_adopted_by_carer_flag
PERM009A,perm_placed_ffa_cp_date
PERM010A,perm_decision_reversed_date
PERM011A,perm_placed_foster_carer_date
PERM012A,perm_part_of_sibling_group
PERM013A,perm_siblings_placed_together
PERM014A,perm_siblings_placed_apart
PERM015A,perm_placement_provider_urn
PERM016A,perm_decision_reversed_reason
PERM017A,perm_permanence_order_date
PERM018A,perm_permanence_order_type
PERM023A,perm_adoption_worker
PERM025A,perm_adopter_sex
PERM026A,perm_adopter_legal_status
PERM027A,perm_number_of_adopters
SEND001A,send_table_id
SEND002A,send_upn
SEND003A,send_uln
SEND004A,send_upn_unknown
SEND005A,send_person_id
EHCR001A,ehcr_ehcp_request_id
EHCR002A,ehcr_send_table_id
EHCR003A,ehcr_ehcp_req_date
EHCR004A,ehcr_ehcp_req_outcome_date
EHCR005A,ehcr_ehcp_req_outcome
EHCA001A,ehca_ehcp_assessment_id
EHCA002A,ehca_ehcp_request_id
EHCA003A,ehca_ehcp_assessment_outcome_date
EHCA004A,ehca_ehcp_assessment_outcome
EHCA005A,ehca_ehcp_assessment_exceptions
EHCN001A,ehcn_named_plan_id
EHCN002A,ehcn_ehcp_asmt_id
EHCN003A,ehcn_named_plan_start_date
EHCN004A,ehcn_named_plan_cease_date
EHCN005A,ehcn_named_plan_cease_reason
EHCP001A,ehcp_active_ehcp_id
EHCP002A,ehcp_ehcp_request_id
EHCP003A,ehcp_active_ehcp_last_review_date
SENN001A,senn_table_id
SENN002A,senn_active_ehcp_id
SENN003A,senn_active_ehcp_need_type
SENN004A,senn_active_ehcp_need_rank
INVO005A,invo_involvements_id
INVO006A,invo_professional_id
INVO007A,invo_professional_role_id
INVO009A,invo_professional_team
INVO002A,invo_involvement_start_date
INVO003A,invo_involvement_end_date
INVO004A,invo_worker_change_reason
INVO011A,invo_person_id
INVO010A,invo_referral_id
PROF001A,prof_professional_id
PROF010A,prof_staff_id
PROF013A,prof_professional_name
PROF002A,prof_social_worker_registration_no
PROF007A,prof_professional_job_title
PROF008A,prof_professional_caseload
PROF012A,prof_professional_department
PROF011A,prof_full_time_equivalency
LINK001A,link_table_id
LINK002A,link_person_id
LINK003A,link_identifier_type
LINK004A,link_identifier_value
LINK005A,link_valid_from_date
LINK006A,link_valid_to_date
PROF013A,prof_agency_worker_flag
PERS014A,pers_legacy_id
PERS008A,pers_send
FAMI003A,fami_table_id
FAMI001A,fami_family_id
FAMI002A,fami_person_id
ADDR007A,addr_table_id
ADDR001A,addr_address_json
ADDR002A,addr_person_id
ADDR003A,addr_address_type
ADDR004A,addr_address_start_date
ADDR005A,addr_address_end_date
ADDR006A,addr_postcode
DISA001A,disa_person_id
DISA003A,disa_table_id
DISA002A,disa_disability_code
IMMI001A,immi_person_id
IMMI005A,immi_Immigration_status_id
IMMI002A,immi_immigration_status
IMMI003A,immi_immigration_status_start_date
IMMI004A,immi_immigration_status_end_date
MOTH004A,moth_table_id
MOTH002A,moth_person_id
MOTH001A,moth_childs_person_id
MOTH003A,moth_childs_dob
LEGA001A,lega_legal_status_id
LEGA002A,lega_person_id
LEGA003A,lega_legal_status
LEGA004A,lega_legal_status_start_date
LEGA005A,lega_legal_status_end_date
CONT001A,cont_contact_id
CONT002A,cont_person_id
CONT003A,cont_contact_date
CONT004A,cont_contact_source_code
CONT006A,cont_contact_source_desc
CONT005A,cont_contact_outcome_json
EARL001A,earl_episode_id
EARL002A,earl_person_id
EARL003A,earl_episode_start_date
EARL004A,earl_episode_end_date
EARL005A,earl_episode_reason
EARL006A,earl_episode_end_reason
EARL007A,earl_episode_organisation
EARL008A,earl_episode_worker_name
CINE001A,cine_referral_id
CINE002A,cine_person_id
CINE003A,cine_referral_date
CINE010A,cine_cin_primary_need
CINE004A,cine_referral_source_code
CINE012A,cine_referral_source_desc
CINE005A,cine_referral_outcome_json
CINE011A,cine_referral_nfa
CINE006A,cine_close_reason
CINE007A,cine_close_date
CINE008A,cine_referral_team_name
CINE009A,cine_referral_worker_name
CINA001A,cina_assessment_id
CINA002A,cina_person_id
CINA010A,cina_referral_id
CINA003A,cina_assessment_start_date
CINA004A,cina_assessment_child_seen
CINA005A,cina_assessment_auth_date
CINA006A,cina_assessment_outcome_json
CINA009A,cina_assessment_outcome_nfa
CINA007A,cina_assessment_team_name
CINA008A,cina_assessment_worker_name
CINF003A,cinf_table_id
CINF001A,cinf_assessment_id
CINF002A,cinf_assessment_factors_json
CINP001A,cinp_cin_plan_id
CINP007A,cinp_referral_id
CINP002A,cinp_person_id
CINP003A,cinp_cin_plan_start_date
CINP004A,cinp_cin_plan_end_date
CINP005A,cinp_cin_plan_team_name
CINP006A,cinp_cin_plan_worker_name
CINV001A,cinv_cin_visit_id
CINV007A,cinv_person_id
CINV003A,cinv_cin_visit_date
CINV004A,cinv_cin_visit_seen
CINV005A,cinv_cin_visit_seen_alone
CINV006A,cinv_cin_visit_bedroom
S47E001A,s47e_s47_enquiry_id
S47E010A,s47e_referral_id
S47E002A,s47e_person_id
S47E004A,s47e_s47_start_date
S47E005A,s47e_s47_end_date
S47E006A,s47e_s47_nfa
S47E007A,s47e_s47_outcome_json
S47E008A,s47e_s47_completed_by_worker_name
S47E009A,s47e_s47_completed_by_team_name
ICPC001A,icpc_icpc_id
ICPC009A,icpc_icpc_meeting_id
ICPC002A,icpc_s47_enquiry_id
ICPC010A,icpc_person_id
ICPC011A,icpc_cp_plan_id
ICPC012A,icpc_referral_id
ICPC003A,icpc_icpc_transfer_in
ICPC004A,icpc_icpc_target_date
ICPC005A,icpc_icpc_date
ICPC013A,icpc_icpc_outcome_cp_flag
ICPC006A,icpc_icpc_outcome_json
ICPC007A,icpc_icpc_team_name
ICPC008A,icpc_icpc_worker_name
CPPL001A,cppl_cp_plan_id
CPPL007A,cppl_referral_id
CPPL008A,cppl_icpc_id
CPPL002A,cppl_person_id
CPPL003A,cppl_cp_plan_start_date
CPPL004A,cppl_cp_plan_end_date
CPPL009A,cppl_cp_plan_initial_category
CPPL0101A,cppl_cp_plan_ola
CPPL010A,cppl_cp_plan_latest_category
CPPV007A,cppv_cp_visit_id
CPPV008A,cppv_person_id
CPPV001A,cppv_cp_plan_id
CPPV003A,cppv_cp_visit_date
CPPV004A,cppv_cp_visit_seen
CPPV005A,cppv_cp_visit_seen_alone
CPPV006A,cppv_cp_visit_bedroom
CPPR001A,cppr_cp_review_id
CPPR008A,cppr_person_id
CPPR002A,cppr_cp_plan_id
CPPR003A,cppr_cp_review_due
CPPR004A,cppr_cp_review_date
CPPR009A,cppr_cp_review_meeting_id
CPPR005A,cppr_cp_review_outcome_continue_cp
CPPR006A,cppr_cp_review_quorate
CPPR007A,cppr_cp_review_participation
CLAE001A,clae_cla_episode_id
CLAE002A,clae_person_id
CLAE003A,clae_cla_episode_start_date
CLAE004A,clae_cla_episode_start_reason
CLAE009A,clae_cla_primary_need
CLAE005A,clae_cla_episode_ceased
CLAE006A,clae_cla_episode_ceased_reason
CLAE010A,clae_cla_id
CLAE011A,clae_referral_id
CLAE013A,clae_cla_placement_id
CLAE014A,clae_entered_care_date
CLAE012A,clae_cla_last_iro_contact_date
CLAC001A,clac_cla_conviction_id
CLAC002A,clac_person_id
CLAC003A,clac_cla_conviction_date
CLAC004A,clac_cla_conviction_offence
CLAH001A,clah_health_check_id
CLAH002A,clah_person_id
CLAH003A,clah_health_check_type
CLAH004A,clah_health_check_date
CLAH005A,clah_health_check_status
CLAI002A,clai_person_id
CLAI004A,clai_immunisations_status
CLAI005A,clai_immunisations_status_date
CLAS001A,clas_substance_misuse_id
CLAS002A,clas_person_id
CLAS003A,clas_substance_misuse_date
CLAS004A,clas_substance_misused
CLAS005A,clas_intervention_received
CLAP001A,clap_cla_placement_id
CLAP003A,clap_cla_placement_start_date
CLAP004A,clap_cla_placement_type
CLAP005A,clap_cla_placement_urn
CLAP011A,clap_cla_placement_distance
CLAP012A,clap_cla_id
CLAP007A,clap_cla_placement_provider
CLAP008A,clap_cla_placement_postcode
CLAP009A,clap_cla_placement_end_date
CLAP010A,clap_cla_placement_change_reason
CLAR001A,clar_cla_review_id
CLAR011A,clar_cla_id
CLAR003A,clar_cla_review_due_date
CLAR004A,clar_cla_review_date
CLAR012A,clar_cla_review_cancelled
CLAR007A,clar_cla_review_participation
CLAV001A,clav_cla_visit_id
CLAV007A,clav_cla_id
CLAV008A,clav_person_id
CLAV003A,clav_cla_visit_date
CLAV004A,clav_cla_visit_seen
CLAV005A,clav_cla_visit_seen_alone
LAPP001A,lapp_table_id
LAPP002A,lapp_person_id
LAPP003A,lapp_previous_permanence_order_date
LAPP004A,lapp_previous_permanence_option
LAPP005A,lapp_previous_permanence_la
LACP001A,lacp_table_id
LACP007A,lacp_person_id
LACP004A,lacp_cla_care_plan_start_date
LACP005A,lacp_cla_care_plan_end_date
LACP003A,lacp_cla_care_plan_json
CSDQ001A,csdq_table_id
CSDQ002A,csdq_person_id
CSDQ003A,csdq_sdq_completed_date
CSDQ004A,csdq_sdq_reason
CSDQ005A,csdq_sdq_score
MISS001A,miss_table_id
MISS002A,miss_person_id
MISS003A,miss_missing_episode_start_date
MISS004A,miss_missing_episode_type
MISS005A,miss_missing_episode_end_date
MISS006A,miss_missing_rhi_offered
MISS007A,miss_missing_rhi_accepted
CLEA001A,clea_table_id
CLEA002A,clea_person_id
CLEA003A,clea_care_leaver_eligibility
CLEA004A,clea_care_leaver_in_touch
CLEA005A,clea_care_leaver_latest_contact
CLEA006A,clea_care_leaver_accommodation
CLEA007A,clea_care_leaver_accom_suitable
CLEA008A,clea_care_leaver_activity
CLEA009A,clea_pathway_plan_review_date
CLEA010A,clea_care_leaver_personal_advisor
CLEA011A,clea_care_leaver_allocated_team_name
CLEA012A,clea_care_leaver_worker_name
PERM001A,perm_table_id
PERM002A,perm_person_id
PERM022A,perm_cla_id
PERM003A,perm_adm_decision_date
PERM004A,perm_ffa_cp_decision_date
PERM006A,perm_placement_order_date
PERM007A,perm_placed_for_adoption_date
PERM008A,perm_matched_date
PERM021A,perm_adopted_by_carer_flag
PERM009A,perm_placed_ffa_cp_date
PERM010A,perm_decision_reversed_date
PERM011A,perm_placed_foster_carer_date
PERM012A,perm_part_of_sibling_group
PERM013A,perm_siblings_placed_together
PERM014A,perm_siblings_placed_apart
PERM015A,perm_placement_provider_urn
PERM016A,perm_decision_reversed_reason
PERM017A,perm_permanence_order_date
PERM018A,perm_permanence_order_type
PERM023A,perm_adoption_worker
PERM025A,perm_adopter_sex
PERM026A,perm_adopter_legal_status
PERM027A,perm_number_of_adopters
SEND001A,send_table_id
SEND002A,send_upn
SEND003A,send_uln
SEND004A,send_upn_unknown
SEND005A,send_person_id
EHCR001A,ehcr_ehcp_request_id
EHCR002A,ehcr_send_table_id
EHCR003A,ehcr_ehcp_req_date
EHCR004A,ehcr_ehcp_req_outcome_date
EHCR005A,ehcr_ehcp_req_outcome
EHCA001A,ehca_ehcp_assessment_id
EHCA002A,ehca_ehcp_request_id
EHCA003A,ehca_ehcp_assessment_outcome_date
EHCA004A,ehca_ehcp_assessment_outcome
EHCA005A,ehca_ehcp_assessment_exceptions
EHCN001A,ehcn_named_plan_id
EHCN002A,ehcn_ehcp_asmt_id
EHCN003A,ehcn_named_plan_start_date
EHCN004A,ehcn_named_plan_cease_date
EHCN005A,ehcn_named_plan_cease_reason
EHCP001A,ehcp_active_ehcp_id
EHCP002A,ehcp_ehcp_request_id
EHCP003A,ehcp_active_ehcp_last_review_date
SENN001A,senn_table_id
SENN002A,senn_active_ehcp_id
SENN003A,senn_active_ehcp_need_type
SENN004A,senn_active_ehcp_need_rank
INVO005A,invo_involvements_id
INVO006A,invo_professional_id
INVO007A,invo_professional_role_id
INVO009A,invo_professional_team
INVO002A,invo_involvement_start_date
INVO003A,invo_involvement_end_date
INVO004A,invo_worker_change_reason
INVO011A,invo_person_id
INVO010A,invo_referral_id
PROF001A,prof_professional_id
PROF010A,prof_staff_id
PROF013A,prof_professional_name
PROF002A,prof_social_worker_registration_no
PROF007A,prof_professional_job_title
PROF008A,prof_professional_caseload
PROF012A,prof_professional_department
PROF011A,prof_full_time_equivalency
LINK001A,link_table_id
LINK002A,link_person_id
LINK003A,link_identifier_type
LINK004A,link_identifier_value
LINK005A,link_valid_from_date
LINK006A,link_valid_to_date
PROF013A,prof_agency_worker_flag
PERS001A,pers_person_id
PERS002A,pers_sex
PERS003A,pers_gender
PERS004A,pers_ethnicity
PERS005A,pers_dob
PERS013A,pers_common_child_id
PERS014A,pers_legacy_id
PERS007A,pers_upn_unknown
PERS008A,pers_send
PERS009A,pers_expected_dob
PERS010A,pers_death_date
PERS011A,pers_is_mother
PERS012A,pers_nationality
FAMI003A,fami_table_id
FAMI001A,fami_family_id
FAMI002A,fami_person_id
ADDR007A,addr_table_id
ADDR001A,addr_address_json
ADDR002A,addr_person_id
ADDR003A,addr_address_type
ADDR004A,addr_address_start_date
ADDR005A,addr_address_end_date
ADDR006A,addr_postcode
DISA001A,disa_person_id
DISA003A,disa_table_id
DISA002A,disa_disability_code
IMMI001A,immi_person_id
IMMI005A,immi_Immigration_status_id
IMMI002A,immi_immigration_status
IMMI003A,immi_immigration_status_start_date
IMMI004A,immi_immigration_status_end_date
MOTH004A,moth_table_id
MOTH002A,moth_person_id
MOTH001A,moth_childs_person_id
MOTH003A,moth_childs_dob
LEGA001A,lega_legal_status_id
LEGA002A,lega_person_id
LEGA003A,lega_legal_status
LEGA004A,lega_legal_status_start_date
LEGA005A,lega_legal_status_end_date
CONT001A,cont_contact_id
CONT002A,cont_person_id
CONT003A,cont_contact_date
CONT004A,cont_contact_source_code
CONT006A,cont_contact_source_desc
CONT005A,cont_contact_outcome_json
EARL001A,earl_episode_id
EARL002A,earl_person_id
EARL003A,earl_episode_start_date
EARL004A,earl_episode_end_date
EARL005A,earl_episode_reason
EARL006A,earl_episode_end_reason
EARL007A,earl_episode_organisation
EARL008A,earl_episode_worker_name
CINE001A,cine_referral_id
CINE002A,cine_person_id
CINE003A,cine_referral_date
CINE010A,cine_cin_primary_need
CINE004A,cine_referral_source_code
CINE012A,cine_referral_source_desc
CINE005A,cine_referral_outcome_json
CINE011A,cine_referral_nfa
CINE006A,cine_close_reason
CINE007A,cine_close_date
CINE008A,cine_referral_team_name
CINE009A,cine_referral_worker_name
CINA001A,cina_assessment_id
CINA002A,cina_person_id
CINA010A,cina_referral_id
CINA003A,cina_assessment_start_date
CINA004A,cina_assessment_child_seen
CINA005A,cina_assessment_auth_date
CINA006A,cina_assessment_outcome_json
CINA009A,cina_assessment_outcome_nfa
CINA007A,cina_assessment_team_name
CINA008A,cina_assessment_worker_name
CINF003A,cinf_table_id
CINF001A,cinf_assessment_id
CINF002A,cinf_assessment_factors_json
CINP001A,cinp_cin_plan_id
CINP007A,cinp_referral_id
CINP002A,cinp_person_id
CINP003A,cinp_cin_plan_start_date
CINP004A,cinp_cin_plan_end_date
CINP005A,cinp_cin_plan_team_name
CINP006A,cinp_cin_plan_worker_name
CINV001A,cinv_cin_visit_id
CINV007A,cinv_person_id
CINV003A,cinv_cin_visit_date
CINV004A,cinv_cin_visit_seen
CINV005A,cinv_cin_visit_seen_alone
CINV006A,cinv_cin_visit_bedroom
S47E001A,s47e_s47_enquiry_id
S47E010A,s47e_referral_id
S47E002A,s47e_person_id
S47E004A,s47e_s47_start_date
S47E005A,s47e_s47_end_date
S47E006A,s47e_s47_nfa
S47E007A,s47e_s47_outcome_json
S47E008A,s47e_s47_completed_by_worker_name
S47E009A,s47e_s47_completed_by_team_name
ICPC001A,icpc_icpc_id
ICPC009A,icpc_icpc_meeting_id
ICPC002A,icpc_s47_enquiry_id
ICPC010A,icpc_person_id
ICPC011A,icpc_cp_plan_id
ICPC012A,icpc_referral_id
ICPC003A,icpc_icpc_transfer_in
ICPC004A,icpc_icpc_target_date
ICPC005A,icpc_icpc_date
ICPC013A,icpc_icpc_outcome_cp_flag
ICPC006A,icpc_icpc_outcome_json
ICPC007A,icpc_icpc_team_name
ICPC008A,icpc_icpc_worker_name
CPPL001A,cppl_cp_plan_id
CPPL007A,cppl_referral_id
CPPL008A,cppl_icpc_id
CPPL002A,cppl_person_id
CPPL003A,cppl_cp_plan_start_date
CPPL004A,cppl_cp_plan_end_date
CPPL009A,cppl_cp_plan_initial_category
CPPL0101A,cppl_cp_plan_ola
CPPL010A,cppl_cp_plan_latest_category
CPPV007A,cppv_cp_visit_id
CPPV008A,cppv_person_id
CPPV001A,cppv_cp_plan_id
CPPV003A,cppv_cp_visit_date
CPPV004A,cppv_cp_visit_seen
CPPV005A,cppv_cp_visit_seen_alone
CPPV006A,cppv_cp_visit_bedroom
CPPR001A,cppr_cp_review_id
CPPR008A,cppr_person_id
CPPR002A,cppr_cp_plan_id
CPPR003A,cppr_cp_review_due
CPPR004A,cppr_cp_review_date
CPPR009A,cppr_cp_review_meeting_id
CPPR005A,cppr_cp_review_outcome_continue_cp
CPPR006A,cppr_cp_review_quorate
CPPR007A,cppr_cp_review_participation
CLAE001A,clae_cla_episode_id
CLAE002A,clae_person_id
CLAE003A,clae_cla_episode_start_date
CLAE004A,clae_cla_episode_start_reason
CLAE009A,clae_cla_primary_need
CLAE005A,clae_cla_episode_ceased
CLAE006A,clae_cla_episode_ceased_reason
CLAE010A,clae_cla_id
CLAE011A,clae_referral_id
CLAE013A,clae_cla_placement_id
CLAE014A,clae_entered_care_date
CLAE012A,clae_cla_last_iro_contact_date
CLAC001A,clac_cla_conviction_id
CLAC002A,clac_person_id
CLAC003A,clac_cla_conviction_date
CLAC004A,clac_cla_conviction_offence
CLAH001A,clah_health_check_id
CLAH002A,clah_person_id
CLAH003A,clah_health_check_type
CLAH004A,clah_health_check_date
CLAH005A,clah_health_check_status
CLAI002A,clai_person_id
CLAI004A,clai_immunisations_status
CLAI005A,clai_immunisations_status_date
CLAS001A,clas_substance_misuse_id
CLAS002A,clas_person_id
CLAS003A,clas_substance_misuse_date
CLAS004A,clas_substance_misused
CLAS005A,clas_intervention_received
CLAP001A,clap_cla_placement_id
CLAP003A,clap_cla_placement_start_date
CLAP004A,clap_cla_placement_type
CLAP005A,clap_cla_placement_urn
CLAP011A,clap_cla_placement_distance
CLAP012A,clap_cla_id
CLAP007A,clap_cla_placement_provider
CLAP008A,clap_cla_placement_postcode
CLAP009A,clap_cla_placement_end_date
CLAP010A,clap_cla_placement_change_reason
CLAR001A,clar_cla_review_id
CLAR011A,clar_cla_id
CLAR003A,clar_cla_review_due_date
CLAR004A,clar_cla_review_date
CLAR012A,clar_cla_review_cancelled
CLAR007A,clar_cla_review_participation
CLAV001A,clav_cla_visit_id
CLAV007A,clav_cla_id
CLAV008A,clav_person_id
CLAV003A,clav_cla_visit_date
CLAV004A,clav_cla_visit_seen
CLAV005A,clav_cla_visit_seen_alone
LAPP001A,lapp_table_id
LAPP002A,lapp_person_id
LAPP003A,lapp_previous_permanence_order_date
LAPP004A,lapp_previous_permanence_option
LAPP005A,lapp_previous_permanence_la
LACP001A,lacp_table_id
LACP007A,lacp_person_id
LACP004A,lacp_cla_care_plan_start_date
LACP005A,lacp_cla_care_plan_end_date
LACP003A,lacp_cla_care_plan_json
CSDQ001A,csdq_table_id
CSDQ002A,csdq_person_id
CSDQ003A,csdq_sdq_completed_date
CSDQ004A,csdq_sdq_reason
CSDQ005A,csdq_sdq_score
MISS001A,miss_table_id
MISS002A,miss_person_id
MISS003A,miss_missing_episode_start_date
MISS004A,miss_missing_episode_type
MISS005A,miss_missing_episode_end_date
MISS006A,miss_missing_rhi_offered
MISS007A,miss_missing_rhi_accepted
CLEA001A,clea_table_id
CLEA007A,clea_care_leaver_accom_suitable
CLEA011A,clea_care_leaver_allocated_team_name
CLEA012A,clea_care_leaver_worker_name
PERM001A,perm_table_id
PERM002A,perm_person_id
PERM022A,perm_cla_id
PERM003A,perm_adm_decision_date
PERM004A,perm_ffa_cp_decision_date
PERM006A,perm_placement_order_date
PERM007A,perm_placed_for_adoption_date
PERM008A,perm_matched_date
PERM021A,perm_adopted_by_carer_flag
PERM009A,perm_placed_ffa_cp_date
PERM010A,perm_decision_reversed_date
PERM011A,perm_placed_foster_carer_date
PERM012A,perm_part_of_sibling_group
PERM013A,perm_siblings_placed_together
PERM014A,perm_siblings_placed_apart
PERM015A,perm_placement_provider_urn
PERM016A,perm_decision_reversed_reason
PERM017A,perm_permanence_order_date
PERM018A,perm_permanence_order_type
PERM023A,perm_adoption_worker
PERM025A,perm_adopter_sex
PERM026A,perm_adopter_legal_status
PERM027A,perm_number_of_adopters
SEND001A,send_table_id
SEND002A,send_upn
SEND003A,send_uln
SEND004A,send_upn_unknown
SEND005A,send_person_id
EHCR001A,ehcr_ehcp_request_id
EHCR002A,ehcr_send_table_id
EHCR003A,ehcr_ehcp_req_date
EHCR004A,ehcr_ehcp_req_outcome_date
